previous,pdays,duration,poutcome,month,contact,housing,job,loan,education,marital,y_encoded
0,-1,156,unknown,aug,cellular,no,admin.,no,secondary,divorced,0
0,-1,271,unknown,may,cellular,yes,technician,yes,secondary,single,0
0,-1,95,unknown,aug,cellular,no,admin.,yes,secondary,married,0
0,-1,141,unknown,jun,unknown,no,retired,no,secondary,divorced,0
0,-1,178,unknown,may,unknown,yes,services,no,secondary,single,0
0,-1,209,unknown,jun,unknown,yes,blue-collar,no,secondary,married,0
0,-1,268,unknown,may,unknown,yes,blue-collar,no,unknown,divorced,0
0,-1,1403,unknown,jun,unknown,no,entrepreneur,no,unknown,married,0
0,-1,301,unknown,may,cellular,yes,blue-collar,no,secondary,married,0
0,-1,565,unknown,may,unknown,yes,management,no,tertiary,married,0
0,-1,90,unknown,may,cellular,yes,management,no,secondary,single,0
0,-1,259,unknown,jul,cellular,no,admin.,no,secondary,single,0
0,-1,515,unknown,may,unknown,yes,admin.,no,secondary,married,0
0,-1,492,unknown,jan,cellular,yes,technician,no,secondary,divorced,0
0,-1,441,unknown,aug,cellular,no,admin.,no,primary,married,0
0,-1,111,unknown,jul,cellular,yes,management,no,tertiary,married,0
2,268,80,other,may,cellular,yes,technician,no,secondary,single,0
0,-1,141,unknown,aug,cellular,yes,management,no,tertiary,married,0
0,-1,112,unknown,may,unknown,yes,blue-collar,yes,secondary,married,0
0,-1,171,unknown,may,cellular,yes,technician,no,secondary,married,0
0,-1,82,unknown,may,cellular,yes,admin.,no,primary,married,0
0,-1,160,unknown,jul,telephone,no,blue-collar,yes,primary,married,0
1,300,137,failure,apr,cellular,yes,technician,no,secondary,married,0
8,188,194,other,nov,cellular,yes,services,yes,secondary,married,0
0,-1,189,unknown,may,unknown,yes,technician,no,secondary,married,0
0,-1,154,unknown,jun,unknown,yes,blue-collar,no,secondary,married,0
0,-1,1075,unknown,jun,unknown,no,management,no,secondary,single,0
0,-1,140,unknown,may,unknown,yes,technician,no,unknown,divorced,0
0,-1,86,unknown,jul,cellular,no,services,no,secondary,married,0
0,-1,93,unknown,jul,cellular,no,technician,yes,secondary,married,0
0,-1,256,unknown,aug,cellular,no,technician,no,secondary,divorced,0
0,-1,500,unknown,aug,cellular,no,technician,yes,tertiary,single,0
0,-1,152,unknown,jul,cellular,yes,admin.,no,secondary,married,0
0,-1,128,unknown,may,unknown,yes,management,yes,tertiary,divorced,0
2,193,78,failure,nov,cellular,yes,blue-collar,no,primary,married,0
0,-1,575,unknown,apr,cellular,yes,management,no,secondary,single,1
0,-1,10,unknown,may,cellular,yes,admin.,no,secondary,married,0
0,-1,294,unknown,may,unknown,yes,services,yes,tertiary,married,0
0,-1,538,unknown,jul,cellular,yes,technician,no,secondary,single,0
0,-1,63,unknown,aug,cellular,yes,management,yes,tertiary,divorced,0
0,-1,71,unknown,jul,cellular,yes,management,no,secondary,divorced,0
0,-1,40,unknown,nov,cellular,yes,self-employed,no,secondary,married,0
0,-1,42,unknown,may,unknown,yes,blue-collar,yes,primary,single,0
0,-1,362,unknown,jun,unknown,yes,blue-collar,no,secondary,married,0
0,-1,506,unknown,may,cellular,yes,blue-collar,no,secondary,married,0
0,-1,129,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
3,784,546,failure,jul,cellular,yes,technician,no,secondary,married,1
0,-1,153,unknown,may,cellular,yes,management,no,tertiary,single,0
0,-1,92,unknown,jun,unknown,no,blue-collar,no,primary,divorced,0
1,333,277,failure,apr,cellular,yes,technician,no,secondary,married,0
0,-1,787,unknown,may,cellular,yes,management,no,tertiary,married,0
6,185,382,success,feb,cellular,no,unemployed,no,secondary,married,1
0,-1,345,unknown,aug,cellular,no,management,no,tertiary,divorced,0
0,-1,205,unknown,may,unknown,yes,technician,no,tertiary,single,0
0,-1,26,unknown,may,unknown,yes,services,no,secondary,married,0
8,338,122,other,may,cellular,yes,services,no,secondary,divorced,0
0,-1,382,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,347,unknown,may,unknown,yes,admin.,no,primary,married,0
0,-1,94,unknown,jun,unknown,no,self-employed,no,secondary,married,0
1,334,58,failure,may,telephone,yes,blue-collar,no,primary,married,0
0,-1,144,unknown,aug,cellular,yes,technician,yes,tertiary,married,0
0,-1,624,unknown,may,cellular,no,technician,no,secondary,single,1
2,353,1516,other,may,cellular,yes,blue-collar,no,primary,single,1
0,-1,315,unknown,may,unknown,yes,admin.,no,secondary,married,0
0,-1,126,unknown,aug,cellular,no,unemployed,no,secondary,divorced,0
0,-1,131,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,222,unknown,jun,unknown,yes,services,yes,secondary,married,0
5,254,8,failure,feb,cellular,yes,management,no,tertiary,single,0
0,-1,2260,unknown,may,unknown,no,blue-collar,no,secondary,single,0
0,-1,103,unknown,may,unknown,no,admin.,no,secondary,single,0
6,186,281,other,jun,cellular,no,management,no,tertiary,single,1
0,-1,267,unknown,may,cellular,yes,admin.,no,secondary,single,0
0,-1,18,unknown,may,cellular,yes,student,no,tertiary,single,0
0,-1,1341,unknown,jul,cellular,no,blue-collar,yes,secondary,single,1
0,-1,162,unknown,nov,telephone,yes,unemployed,no,secondary,single,1
6,299,445,other,may,cellular,yes,blue-collar,no,primary,married,0
0,-1,85,unknown,aug,cellular,no,technician,no,tertiary,single,0
2,301,77,failure,may,cellular,yes,blue-collar,no,secondary,married,0
1,458,1440,failure,sep,cellular,no,unknown,no,unknown,single,1
0,-1,189,unknown,jul,cellular,no,blue-collar,no,primary,married,0
2,346,141,other,may,cellular,yes,technician,no,tertiary,married,0
2,196,303,failure,nov,cellular,yes,technician,no,secondary,single,0
0,-1,126,unknown,jul,cellular,yes,services,yes,tertiary,married,0
1,187,278,success,feb,cellular,no,technician,no,tertiary,married,1
16,177,9,other,nov,cellular,yes,blue-collar,no,secondary,married,0
1,104,184,failure,nov,cellular,no,admin.,no,secondary,married,0
0,-1,82,unknown,may,unknown,yes,admin.,no,secondary,married,0
2,93,252,success,sep,cellular,yes,admin.,no,tertiary,single,1
0,-1,145,unknown,may,cellular,no,management,yes,tertiary,single,0
0,-1,115,unknown,may,unknown,yes,technician,no,secondary,single,0
2,181,154,failure,oct,cellular,no,retired,no,secondary,married,0
0,-1,112,unknown,jul,cellular,yes,admin.,yes,secondary,married,0
0,-1,269,unknown,jun,unknown,yes,management,no,secondary,divorced,0
0,-1,243,unknown,may,unknown,yes,technician,no,tertiary,married,0
0,-1,367,unknown,jun,unknown,no,management,yes,secondary,married,0
14,152,66,failure,nov,cellular,yes,blue-collar,no,secondary,married,0
0,-1,105,unknown,aug,cellular,yes,management,yes,tertiary,married,0
2,96,202,other,nov,cellular,no,student,no,unknown,single,0
0,-1,275,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,213,unknown,feb,cellular,no,technician,no,secondary,divorced,0
4,133,77,failure,apr,cellular,yes,admin.,no,tertiary,married,0
6,206,179,failure,jan,telephone,no,admin.,no,secondary,single,0
0,-1,188,unknown,jul,cellular,yes,technician,no,secondary,single,0
0,-1,175,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,172,unknown,apr,cellular,yes,technician,no,secondary,single,0
5,181,166,failure,apr,cellular,no,housemaid,no,primary,married,0
0,-1,111,unknown,jul,cellular,yes,entrepreneur,no,tertiary,married,0
1,143,412,failure,nov,cellular,no,technician,yes,secondary,divorced,0
0,-1,299,unknown,jan,cellular,no,admin.,no,secondary,single,0
0,-1,282,unknown,may,cellular,yes,blue-collar,no,primary,married,0
0,-1,21,unknown,aug,cellular,no,technician,no,secondary,divorced,0
0,-1,1196,unknown,may,unknown,yes,retired,no,secondary,married,0
1,226,159,success,jan,cellular,no,entrepreneur,no,unknown,single,0
4,343,364,failure,may,cellular,yes,unemployed,no,secondary,single,0
0,-1,369,unknown,jul,cellular,no,blue-collar,yes,primary,divorced,0
0,-1,203,unknown,nov,cellular,yes,entrepreneur,no,secondary,married,0
0,-1,63,unknown,nov,cellular,yes,blue-collar,no,primary,married,0
0,-1,274,unknown,aug,cellular,no,services,no,secondary,married,0
0,-1,52,unknown,may,unknown,no,student,no,tertiary,single,0
0,-1,497,unknown,jul,cellular,no,blue-collar,yes,secondary,single,0
5,318,255,other,apr,cellular,yes,blue-collar,no,secondary,married,0
0,-1,641,unknown,jul,telephone,no,blue-collar,no,secondary,married,0
0,-1,82,unknown,may,cellular,yes,retired,no,secondary,divorced,0
0,-1,178,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,71,unknown,nov,cellular,no,management,yes,tertiary,married,0
0,-1,69,unknown,may,unknown,yes,unemployed,no,secondary,married,0
0,-1,173,unknown,may,unknown,yes,unemployed,no,secondary,married,0
0,-1,249,unknown,may,unknown,yes,blue-collar,yes,secondary,married,0
0,-1,232,unknown,dec,cellular,no,retired,no,primary,married,1
0,-1,194,unknown,may,unknown,yes,blue-collar,no,primary,married,0
3,325,73,failure,apr,telephone,yes,blue-collar,no,primary,married,0
0,-1,162,unknown,may,cellular,yes,blue-collar,no,primary,married,0
0,-1,249,unknown,jul,cellular,yes,services,yes,secondary,married,0
0,-1,43,unknown,feb,cellular,yes,technician,no,secondary,married,0
0,-1,430,unknown,sep,cellular,no,student,no,secondary,single,1
3,258,399,failure,apr,cellular,yes,management,yes,primary,married,0
0,-1,270,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,123,unknown,jun,unknown,yes,services,no,secondary,married,0
0,-1,179,unknown,feb,cellular,no,admin.,yes,secondary,single,0
0,-1,359,unknown,jul,cellular,no,technician,yes,secondary,married,1
0,-1,35,unknown,jun,unknown,no,services,no,secondary,divorced,0
0,-1,339,unknown,aug,cellular,no,unknown,no,secondary,married,0
0,-1,219,unknown,jan,cellular,no,management,no,tertiary,single,0
0,-1,191,unknown,aug,cellular,no,management,no,secondary,single,0
0,-1,121,unknown,aug,cellular,no,technician,no,tertiary,single,0
0,-1,789,unknown,aug,cellular,no,student,no,unknown,single,0
0,-1,59,unknown,jun,unknown,yes,blue-collar,no,secondary,married,0
0,-1,82,unknown,aug,cellular,no,technician,no,tertiary,married,0
4,178,73,failure,nov,cellular,yes,blue-collar,yes,primary,married,0
0,-1,102,unknown,nov,cellular,no,entrepreneur,no,tertiary,married,0
0,-1,224,unknown,jun,unknown,no,management,no,secondary,married,0
6,90,472,success,may,cellular,yes,technician,no,secondary,married,1
0,-1,123,unknown,aug,cellular,no,admin.,no,secondary,married,0
0,-1,161,unknown,jun,unknown,yes,blue-collar,no,secondary,single,0
0,-1,84,unknown,feb,cellular,no,blue-collar,no,primary,married,0
1,154,222,failure,apr,cellular,yes,blue-collar,no,secondary,married,0
0,-1,480,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,66,unknown,aug,cellular,no,technician,no,secondary,single,0
0,-1,117,unknown,jul,cellular,no,technician,no,secondary,married,0
22,224,263,failure,apr,cellular,yes,management,no,tertiary,single,0
0,-1,385,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,166,unknown,mar,cellular,no,technician,no,secondary,single,0
2,78,475,success,jul,cellular,no,student,no,tertiary,single,0
3,120,160,failure,nov,cellular,no,entrepreneur,yes,tertiary,married,0
0,-1,194,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,176,unknown,may,unknown,yes,technician,no,secondary,married,0
0,-1,251,unknown,jul,telephone,no,retired,no,secondary,married,0
3,187,83,success,feb,cellular,yes,technician,no,secondary,married,1
0,-1,65,unknown,aug,cellular,yes,management,no,tertiary,divorced,0
0,-1,189,unknown,oct,cellular,no,retired,no,secondary,married,0
3,343,143,failure,may,cellular,yes,admin.,no,secondary,married,0
0,-1,144,unknown,may,unknown,yes,management,no,tertiary,single,0
3,239,206,failure,jan,cellular,yes,services,yes,secondary,single,0
0,-1,128,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,243,unknown,feb,cellular,yes,self-employed,no,secondary,married,0
10,331,501,other,apr,telephone,yes,blue-collar,no,secondary,married,0
0,-1,399,unknown,nov,cellular,no,unemployed,no,primary,married,0
2,172,288,failure,may,cellular,yes,management,no,secondary,married,0
0,-1,290,unknown,jul,cellular,yes,blue-collar,yes,secondary,married,0
0,-1,454,unknown,jul,cellular,no,blue-collar,no,secondary,married,1
0,-1,35,unknown,may,cellular,yes,housemaid,no,secondary,married,0
0,-1,70,unknown,nov,cellular,no,management,no,tertiary,married,0
0,-1,248,unknown,nov,cellular,no,management,no,tertiary,single,0
0,-1,136,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,336,unknown,apr,cellular,no,admin.,no,tertiary,single,0
0,-1,45,unknown,jul,telephone,no,unemployed,yes,tertiary,married,0
0,-1,280,unknown,jun,unknown,yes,technician,no,secondary,married,0
2,258,284,failure,jan,telephone,yes,services,no,primary,married,0
0,-1,101,unknown,aug,cellular,no,housemaid,no,secondary,married,0
0,-1,605,unknown,jul,cellular,yes,management,no,tertiary,married,0
0,-1,103,unknown,may,cellular,no,management,no,secondary,married,0
0,-1,54,unknown,jul,telephone,yes,technician,no,secondary,married,0
0,-1,196,unknown,aug,cellular,yes,management,no,tertiary,married,0
0,-1,359,unknown,jul,cellular,no,services,no,secondary,married,0
1,368,87,failure,may,cellular,yes,management,no,primary,married,0
0,-1,121,unknown,apr,cellular,no,management,no,tertiary,married,0
0,-1,119,unknown,nov,cellular,no,unemployed,no,primary,single,0
4,179,52,failure,nov,cellular,yes,management,yes,tertiary,single,0
0,-1,100,unknown,jun,unknown,no,unknown,no,secondary,single,0
0,-1,84,unknown,may,unknown,yes,services,no,secondary,married,0
0,-1,87,unknown,may,unknown,yes,technician,no,secondary,single,0
0,-1,996,unknown,feb,cellular,no,management,no,primary,married,1
0,-1,479,unknown,jun,unknown,no,technician,no,tertiary,single,0
0,-1,34,unknown,may,unknown,yes,admin.,no,secondary,single,0
0,-1,368,unknown,jun,cellular,no,unemployed,no,secondary,single,0
0,-1,55,unknown,may,cellular,yes,management,no,tertiary,married,0
0,-1,889,unknown,feb,unknown,no,technician,yes,secondary,married,0
0,-1,364,unknown,may,unknown,yes,services,no,secondary,divorced,0
5,43,74,other,may,cellular,yes,management,no,tertiary,single,0
0,-1,194,unknown,nov,cellular,yes,services,no,secondary,single,0
0,-1,154,unknown,may,unknown,yes,management,yes,secondary,married,0
4,183,362,failure,feb,cellular,no,retired,no,secondary,married,0
0,-1,198,unknown,jun,unknown,yes,blue-collar,no,secondary,married,0
0,-1,100,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,326,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,1094,unknown,jun,unknown,no,admin.,no,secondary,married,1
0,-1,157,unknown,aug,cellular,no,management,no,tertiary,married,0
3,19,293,failure,may,cellular,yes,blue-collar,no,secondary,single,0
0,-1,409,unknown,may,cellular,yes,unemployed,no,secondary,single,0
0,-1,201,unknown,sep,cellular,yes,management,no,tertiary,single,1
0,-1,403,unknown,jul,cellular,no,technician,yes,secondary,married,0
0,-1,158,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,862,unknown,nov,cellular,yes,services,yes,secondary,divorced,0
0,-1,113,unknown,may,unknown,yes,admin.,no,secondary,single,0
0,-1,60,unknown,jun,unknown,no,retired,no,secondary,married,0
0,-1,649,unknown,may,cellular,yes,management,no,tertiary,single,1
0,-1,172,unknown,feb,cellular,no,entrepreneur,no,primary,married,1
3,300,145,failure,may,cellular,yes,management,yes,tertiary,married,0
0,-1,20,unknown,feb,telephone,yes,unemployed,no,tertiary,single,0
0,-1,1058,unknown,nov,cellular,no,blue-collar,no,secondary,married,0
0,-1,176,unknown,jun,unknown,yes,blue-collar,yes,secondary,married,0
1,184,358,success,sep,cellular,no,student,no,unknown,single,1
0,-1,446,unknown,feb,cellular,no,technician,no,secondary,single,0
0,-1,349,unknown,may,unknown,no,services,no,secondary,divorced,0
2,170,635,failure,nov,cellular,yes,blue-collar,no,secondary,married,0
0,-1,94,unknown,jul,cellular,yes,entrepreneur,no,tertiary,married,0
0,-1,408,unknown,jun,unknown,yes,self-employed,no,tertiary,married,0
5,181,162,success,apr,telephone,yes,blue-collar,no,secondary,divorced,1
0,-1,294,unknown,may,unknown,yes,blue-collar,yes,secondary,single,0
0,-1,524,unknown,jun,unknown,no,technician,no,secondary,married,0
0,-1,238,unknown,may,unknown,yes,services,no,secondary,married,0
0,-1,339,unknown,jun,unknown,yes,blue-collar,no,secondary,single,0
0,-1,454,unknown,nov,cellular,yes,technician,yes,secondary,single,1
0,-1,52,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,11,unknown,jun,unknown,yes,management,no,tertiary,divorced,0
0,-1,140,unknown,jun,unknown,no,housemaid,no,primary,married,0
0,-1,179,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,500,unknown,nov,cellular,yes,management,no,tertiary,married,0
0,-1,186,unknown,jul,cellular,no,services,yes,secondary,divorced,0
0,-1,248,unknown,jul,telephone,no,technician,no,secondary,married,0
0,-1,179,unknown,jul,telephone,no,blue-collar,no,tertiary,single,0
0,-1,188,unknown,jun,unknown,yes,blue-collar,no,secondary,married,0
0,-1,953,unknown,jul,cellular,yes,management,no,secondary,married,0
2,326,214,failure,may,cellular,no,blue-collar,no,secondary,married,0
1,244,140,failure,jan,cellular,yes,technician,yes,tertiary,married,0
0,-1,139,unknown,aug,cellular,no,retired,no,secondary,married,0
0,-1,78,unknown,aug,cellular,no,management,yes,tertiary,married,0
0,-1,1560,unknown,may,unknown,yes,self-employed,no,tertiary,single,1
0,-1,126,unknown,aug,cellular,no,entrepreneur,no,tertiary,married,0
0,-1,52,unknown,jun,unknown,no,admin.,no,secondary,single,0
1,176,60,failure,may,telephone,yes,services,no,primary,married,0
0,-1,44,unknown,may,cellular,no,blue-collar,no,secondary,divorced,0
0,-1,139,unknown,may,unknown,yes,technician,yes,tertiary,married,0
0,-1,195,unknown,may,unknown,no,management,no,primary,married,0
0,-1,150,unknown,aug,telephone,no,retired,no,secondary,married,0
0,-1,847,unknown,may,unknown,yes,technician,yes,secondary,single,0
0,-1,176,unknown,mar,cellular,no,retired,no,primary,married,1
0,-1,8,unknown,may,unknown,yes,services,no,unknown,married,0
0,-1,179,unknown,jun,unknown,no,management,no,tertiary,divorced,0
0,-1,704,unknown,may,unknown,yes,technician,no,secondary,single,0
0,-1,235,unknown,aug,cellular,no,entrepreneur,yes,tertiary,married,0
0,-1,98,unknown,mar,cellular,no,student,no,tertiary,married,0
4,93,113,failure,jul,cellular,no,technician,no,secondary,married,0
2,319,11,other,apr,cellular,yes,services,no,secondary,single,0
0,-1,151,unknown,may,unknown,yes,blue-collar,no,secondary,divorced,0
0,-1,224,unknown,aug,cellular,no,retired,no,primary,married,0
0,-1,95,unknown,may,unknown,no,technician,no,tertiary,single,0
0,-1,69,unknown,nov,cellular,yes,management,yes,tertiary,married,0
0,-1,190,unknown,jul,cellular,no,management,no,tertiary,married,0
0,-1,104,unknown,jul,cellular,no,management,yes,tertiary,divorced,0
0,-1,140,unknown,jul,cellular,no,admin.,yes,secondary,single,0
0,-1,691,unknown,jul,telephone,yes,unemployed,no,unknown,married,1
0,-1,1063,unknown,apr,cellular,yes,self-employed,no,secondary,married,1
3,91,151,success,jan,cellular,no,retired,no,primary,married,1
0,-1,491,unknown,jun,unknown,no,management,no,tertiary,divorced,0
0,-1,70,unknown,nov,cellular,yes,technician,yes,secondary,married,0
0,-1,185,unknown,may,unknown,yes,technician,no,secondary,single,0
0,-1,136,unknown,nov,cellular,no,management,no,secondary,single,0
0,-1,849,unknown,jul,cellular,no,blue-collar,yes,primary,divorced,1
0,-1,314,unknown,aug,cellular,no,blue-collar,no,secondary,married,0
6,267,109,failure,feb,cellular,yes,technician,no,secondary,married,0
0,-1,71,unknown,feb,cellular,no,services,no,secondary,married,0
0,-1,208,unknown,jul,cellular,yes,technician,no,secondary,married,0
0,-1,92,unknown,aug,cellular,no,technician,no,secondary,divorced,0
0,-1,297,unknown,apr,cellular,yes,admin.,no,tertiary,single,0
0,-1,59,unknown,jul,cellular,yes,management,no,tertiary,married,0
1,314,235,failure,apr,cellular,no,management,no,tertiary,single,0
6,204,189,success,jun,cellular,no,student,no,secondary,single,0
0,-1,381,unknown,may,unknown,yes,self-employed,no,tertiary,married,0
0,-1,449,unknown,nov,cellular,no,self-employed,no,tertiary,divorced,0
0,-1,188,unknown,may,unknown,yes,technician,no,secondary,single,0
0,-1,694,unknown,may,unknown,yes,blue-collar,yes,secondary,single,1
0,-1,75,unknown,jun,unknown,yes,services,yes,secondary,single,0
0,-1,211,unknown,jan,cellular,no,blue-collar,no,unknown,single,0
0,-1,110,unknown,may,cellular,no,housemaid,yes,secondary,married,0
0,-1,323,unknown,may,cellular,no,services,no,tertiary,single,0
0,-1,177,unknown,feb,cellular,no,technician,yes,secondary,single,0
0,-1,40,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,189,unknown,apr,cellular,yes,blue-collar,no,secondary,divorced,0
0,-1,232,unknown,feb,cellular,no,management,no,tertiary,single,1
0,-1,124,unknown,feb,cellular,no,unemployed,no,secondary,divorced,0
0,-1,57,unknown,may,unknown,no,technician,no,primary,married,0
0,-1,600,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,180,unknown,jun,telephone,no,management,no,secondary,single,0
0,-1,873,unknown,jan,cellular,no,management,no,tertiary,married,0
0,-1,126,unknown,may,unknown,yes,entrepreneur,no,secondary,married,0
0,-1,754,unknown,may,cellular,yes,admin.,no,secondary,single,1
0,-1,379,unknown,aug,cellular,yes,technician,no,secondary,married,0
0,-1,206,unknown,jun,cellular,no,student,no,secondary,single,0
0,-1,116,unknown,may,unknown,yes,services,no,secondary,married,0
0,-1,242,unknown,may,unknown,no,student,no,secondary,single,0
0,-1,58,unknown,jul,cellular,no,admin.,yes,tertiary,single,0
0,-1,115,unknown,may,unknown,yes,technician,no,secondary,married,0
3,183,157,failure,oct,telephone,no,blue-collar,no,primary,married,0
0,-1,173,unknown,may,unknown,yes,admin.,no,secondary,divorced,0
0,-1,249,unknown,nov,cellular,yes,management,no,tertiary,married,0
0,-1,36,unknown,may,cellular,yes,technician,no,secondary,married,0
0,-1,100,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,323,unknown,jul,cellular,no,technician,no,secondary,single,0
0,-1,162,unknown,may,unknown,yes,management,no,secondary,married,0
0,-1,67,unknown,aug,cellular,yes,technician,yes,tertiary,single,0
0,-1,604,unknown,jul,cellular,no,admin.,yes,secondary,single,0
0,-1,49,unknown,jul,cellular,no,blue-collar,yes,primary,married,0
0,-1,128,unknown,may,unknown,yes,technician,no,tertiary,single,0
0,-1,114,unknown,apr,cellular,no,technician,no,tertiary,single,1
0,-1,1044,unknown,jul,cellular,yes,blue-collar,no,secondary,single,1
0,-1,145,unknown,jun,unknown,no,housemaid,no,primary,married,0
0,-1,43,unknown,jul,cellular,no,management,no,tertiary,divorced,0
0,-1,359,unknown,may,unknown,yes,technician,no,secondary,married,0
0,-1,271,unknown,may,unknown,yes,retired,no,primary,married,0
0,-1,287,unknown,oct,cellular,yes,technician,yes,secondary,married,1
1,213,81,failure,sep,cellular,yes,housemaid,no,tertiary,married,0
0,-1,158,unknown,may,cellular,no,technician,no,tertiary,single,0
7,196,211,success,apr,cellular,no,management,no,tertiary,married,0
0,-1,726,unknown,aug,cellular,yes,technician,no,tertiary,married,0
0,-1,303,unknown,feb,cellular,no,management,no,tertiary,married,1
0,-1,331,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,284,unknown,aug,cellular,yes,management,no,tertiary,married,0
0,-1,3366,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,470,unknown,may,unknown,yes,entrepreneur,no,tertiary,divorced,1
0,-1,580,unknown,jul,cellular,no,blue-collar,no,secondary,single,0
7,178,1341,failure,nov,cellular,yes,unemployed,no,secondary,married,1
0,-1,97,unknown,aug,cellular,yes,technician,yes,secondary,married,0
0,-1,125,unknown,jan,cellular,no,admin.,no,secondary,single,0
0,-1,331,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,155,unknown,may,unknown,yes,blue-collar,no,primary,married,0
3,105,107,failure,nov,cellular,no,technician,no,tertiary,married,0
0,-1,103,unknown,jul,cellular,no,admin.,no,secondary,married,0
0,-1,153,unknown,aug,cellular,no,management,no,tertiary,divorced,0
1,252,140,failure,feb,cellular,yes,technician,no,primary,single,0
2,410,161,success,aug,cellular,yes,technician,no,secondary,married,0
0,-1,175,unknown,feb,cellular,yes,admin.,no,secondary,married,0
0,-1,243,unknown,may,unknown,yes,unknown,no,tertiary,divorced,0
0,-1,643,unknown,jul,cellular,no,technician,yes,secondary,single,0
0,-1,231,unknown,aug,cellular,yes,admin.,no,secondary,married,0
0,-1,226,unknown,jul,cellular,yes,blue-collar,no,secondary,single,0
0,-1,88,unknown,aug,cellular,yes,technician,no,tertiary,married,0
0,-1,33,unknown,nov,cellular,no,self-employed,no,secondary,married,0
0,-1,69,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,80,unknown,aug,cellular,yes,technician,no,secondary,married,0
0,-1,127,unknown,jul,cellular,yes,management,no,tertiary,single,0
0,-1,164,unknown,dec,cellular,no,retired,no,secondary,married,0
0,-1,441,unknown,apr,cellular,no,technician,no,tertiary,married,0
0,-1,184,unknown,apr,cellular,no,technician,no,tertiary,single,1
0,-1,45,unknown,may,cellular,yes,management,no,secondary,married,0
0,-1,184,unknown,nov,cellular,yes,technician,no,secondary,married,0
0,-1,75,unknown,aug,cellular,no,self-employed,no,primary,married,0
0,-1,123,unknown,jul,cellular,yes,blue-collar,yes,secondary,married,0
0,-1,118,unknown,may,unknown,yes,blue-collar,yes,primary,married,0
0,-1,347,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,214,unknown,jul,cellular,yes,services,no,secondary,married,0
0,-1,178,unknown,apr,cellular,yes,blue-collar,no,secondary,single,0
0,-1,501,unknown,may,unknown,yes,services,no,secondary,single,0
0,-1,574,unknown,may,unknown,no,admin.,no,secondary,single,0
0,-1,248,unknown,may,unknown,yes,technician,no,secondary,single,0
0,-1,287,unknown,nov,cellular,yes,blue-collar,no,secondary,single,0
0,-1,207,unknown,jul,cellular,no,services,yes,secondary,single,0
0,-1,267,unknown,may,unknown,yes,retired,no,primary,married,0
0,-1,371,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,98,unknown,may,cellular,yes,management,no,tertiary,married,0
0,-1,62,unknown,jul,cellular,yes,management,yes,tertiary,married,0
0,-1,138,unknown,apr,cellular,yes,admin.,no,secondary,single,0
2,181,739,failure,feb,telephone,no,retired,no,secondary,married,1
0,-1,123,unknown,apr,cellular,yes,blue-collar,yes,secondary,married,0
0,-1,135,unknown,jul,cellular,yes,admin.,no,secondary,married,0
0,-1,109,unknown,may,unknown,no,admin.,no,secondary,single,0
0,-1,296,unknown,jun,cellular,no,admin.,no,secondary,married,1
1,105,124,failure,jun,cellular,no,student,no,secondary,single,0
1,364,125,failure,may,cellular,yes,student,no,tertiary,single,0
3,150,766,other,apr,cellular,yes,management,no,tertiary,single,0
0,-1,83,unknown,jul,telephone,no,retired,yes,primary,married,0
1,182,489,success,may,cellular,no,services,no,secondary,married,1
0,-1,184,unknown,may,cellular,yes,blue-collar,no,primary,married,0
0,-1,284,unknown,jul,telephone,yes,admin.,no,secondary,married,0
0,-1,59,unknown,aug,cellular,no,admin.,yes,secondary,married,0
1,98,197,other,may,cellular,yes,management,yes,tertiary,single,0
3,344,203,failure,apr,cellular,yes,blue-collar,no,secondary,married,0
0,-1,238,unknown,may,cellular,no,self-employed,no,tertiary,single,0
1,374,375,other,feb,cellular,no,technician,no,secondary,married,1
